videoID,categoryID,channelID,title,viewCount,likeCount,commentCount,updateDate,duration,tags,thumbnailURL
_tVQ8dDA018,22,UC6w43bdyvx21dHu9gfQjS2g,신문지로 일주일만에 100만원 버는 60대,906024,9121,139,2025-02-28T09:00:50Z,59,"['네이버블로그', '챗gpt', '블로그', '티스토리', '챗GPT', 'GPT', '부업', '블로그글쓰기']",https://i.ytimg.com/vi/_tVQ8dDA018/hqdefault.jpg
fHih_d2-nyI,22,UCmbGE7Y2ov7pTBuUrkXgtTQ,(ENG) 제가 느.좋 동네 소개해 드립니다 | 성수동 반 바퀴 | 할명수 ep.226,531323,5307,378,2025-03-14T08:30:13Z,1182,"['성수 놀거리', '성수 빈티지샵', '계자람', '빈티지 애플스', '프롤라', '명품', '무도 레전드', '토트넘', '명자', '민서', '성수 반 바퀴', '다이슨', '느좋 카페', 'OOTD', '파니니', '손흥민', '명수', '유퀴즈', '성수동', '거성', '하하', '쇼핑', '에스프레소바', 'seongsu', '성수 핫플', 'vlog', '느좋', 'JTBCEntertainment', '숯불 닭갈비', '커피 맛집 추천', '할명수', '닭갈비 먹방', '박명수 브이로그', 'JTBC', 'lowkey', '무한도전', '빈티지샵', '하울', '브이로그', '동네반바퀴', '로우키', '세븐틴', 'Gpark', '손흥민 맛집', '박명수', '명수형', '이탈리아', '테슬라', '세컨카', '성수동 핫플', '구제', '누데이크', '재스퍼플럼', '성수 맛집', 'Parkmyungsoo', '외향인 여행', '박명수 레전드', '예능', 'seoul tour', '성수 카페', '성수 로컬 추천', '명중만', '성수 팝업', 'frolla', '슈프림', '명수옹', '차량 리뷰', '로스터리', '오분순삭', '무도', '성수 패션']",https://i.ytimg.com/vi/fHih_d2-nyI/hqdefault.jpg
EtZbIg6TFIc,22,UCpGmwseGcRtyG8GxRmozKPA,호주 첫집 이사 브이로그🏠 | 역대급 반전 | 청소광 🧹🧼 이케아 쇼핑까지 하루만에 끝! 🛒,124296,2305,96,2025-03-16T10:27:01Z,703,"['직장인 갓생 브이로그', '직장인 공부 브이로그', '공부 브이로그', '유학', '먹방', '갓생 브이로그 직장인', '유학 준비 브이로그', '독서 브이로그', '갓생 브이로그', '일상', '먹방 브이로그', '직장인 갓생', '브이로그 대학생', '호주 일상', '네린', '회사원 브이로그', '아침밥', '절약 브이로그', '유학 브이로그', '갓생', '#유네린', '공무원 브이로그', '공부브이로그', '자기연민', '직장인브이로그', '학생 브이로그', '출국 브이로그 호주 브이로그', '유네린 보바', '직장인 브이로그', '유네린', '브이로그 일상', '브이로그 직장인', '커플 브이로그', '일상 브이로그', '프리랜서 브이로그', '호주 유학', '일상브이로그', '브이로그', '유학 일상', '유학 일상 브이로그', '유학 준비', '먹방브이로그', '갓생 브이로그 대학생', '승무원 브이로그', '호주 워홀', '갓생 브이로그 학생', '대학생 브이로그', '취준생 브이로그', '유네린 취준', '프리랜서', '출국', '자취 브이로그', '독서', '갓생로그', '갓생브이로그', '직장인', '브이로그 갓생']",https://i.ytimg.com/vi/EtZbIg6TFIc/hqdefault.jpg
3_Vcv3GkEvk,22,UCMDz2c1fx9jkK9aVENUCdUw,"책과 술, 사랑이 머무는 곳(paju vlog)",102782,2824,279,2025-03-14T09:50:09Z,2727,"['온앤온', '모티프원', '북스테이', '파주 브이로그']",https://i.ytimg.com/vi/3_Vcv3GkEvk/hqdefault.jpg
sL1E1f0HT1s,22,UCU1ECZb8wRxg6iVMBDfl3GA,일본에서의 마지막 여행 브이로그,45712,1068,82,2025-03-16T12:15:07Z,1083,[],https://i.ytimg.com/vi/sL1E1f0HT1s/hqdefault.jpg
GryRPkd2U58,22,UCnnt-d-DDgO4_9tL-icCjMQ,"스킵없이 담은.. 48시간 브이로그⚡️ㅣ주말🔋 그리고..월요일🪫 (인생올리브유, 빵순이투어, 보부상가방추천)",41417,827,219,2025-03-18T13:45:14Z,1009,[],https://i.ytimg.com/vi/GryRPkd2U58/hqdefault.jpg
savM-DXpIc4,22,UCaS2hR-Nz2TnBhD68RQvDig,화요일 젠더바,79659,280,0,2025-03-18T15:30:48Z,8869,"['장추자', '젠더바', '트젠', '꽃자', '젠더', '풍자', '켈리', '트랜스젠더', '이태원', '엘쪽이TV']",https://i.ytimg.com/vi/savM-DXpIc4/hqdefault.jpg
7e4eb-pBfmE,22,UC7EgEOd6UKUHZHcvcb4ERsw,살아있는 게 기적인 미라클모닝 브이로그,46402,1312,199,2025-03-16T14:03:57Z,491,[],https://i.ytimg.com/vi/7e4eb-pBfmE/hqdefault.jpg
0_pfJ7-VrLA,22,UCd0pqkoWoVbxNH4N3dsetqA,"돌아온 고양이 산책 시즌🌸, 전 세계 할머니들이 요리해 주시는 특별한 식당!, 아마존에서 산 17불의 행복, 세포라 쇼핑, 미국 스타벅스 커스텀 마차 드링크🩷",54927,1203,182,2025-03-14T08:17:59Z,2177,"['Enoteca Maria', 'Jang E Na 장이나', '국제커플 브이로그', '국제커플 장거리', '라네즈', '세포라 추천템', 'Long distance international couple', 'American boyfriend', 'International couple vlog', '라네즈 립글로스', 'international couple', '장이나 브이로그', 'Starbucks custom drink', 'Laneige', 'Jang E Na', '장거리 연애', 'Strawberry Matcha', '장거리 국제커플', 'International Couple', 'Glaze Craze Tinted Lip Serum', '국제커플', 'Laneige peach glaze', '일상브이로그', '이나', '브이로그', '장이나', '라네즈 피치 글래이즈', 'Long distance relationship', '미국인 남자친구', '고양이 유모차', 'Cat stroller']",https://i.ytimg.com/vi/0_pfJ7-VrLA/hqdefault.jpg
og_A1T2naCE,22,UCv__cBuY9kyTWJje947ysFQ,나는 오늘도 네가 있어 다행이다 | 캐나다 싱글맘 브이로그,26168,2149,151,2025-03-18T02:47:15Z,1153,[],https://i.ytimg.com/vi/og_A1T2naCE/hqdefault.jpg
ZdmYBfW_5W8,22,UCX7JYcZIbRUxXaFMKDXLxtA,(cc) 𝐕𝐋𝐎𝐆| 뉴욕 직장인 떨리는 첫 출근 💼❗️자유의 여신상 뷰 아파트 채워나가기,35083,1011,118,2025-03-16T03:11:42Z,1362,"['미국 취업', '뉴욕 브이로그', '뉴욕 브이로그 일상', '해외 브이로그', '미국 이사', 'Korean vlog', 'Move in Newyork', '뉴욕 한국 브이로그', 'Move in vlog', '한국 브이로그', '직장인 브이로그', '미국 일상 브이로그', '국제 이사 브이로그', 'Newyork vlog', '해외 취업 브이로그', '미국 브이로그', '뉴욕 직장인']",https://i.ytimg.com/vi/ZdmYBfW_5W8/hqdefault.jpg
UKcsuq-Bhns,22,UCuDUt0EtAygfXH3-LKPWzMw,"vlog. 직장인 브이로그 (am5:30 기상, 언박싱, 구독자이벤트/인생 소금빵/출근룩/점심 도시락 싸가기/성수 마조네 팝업)",19036,390,189,2025-03-17T10:30:14Z,1625,"['직장인 키보드', '직장인키보드', '프로티원 내돈내산', '사무직브이로그', '직장인 사무직', '여자 출근룩 코디', '프로티원 스프', '마조네 추천', '프로티원 추천', '구독자이벤트', '직장인 브이로그', '직장인 일상 브이로그', '갓생 직장인 브이로그', '성수 맛집 추천', '구독자 이벤트', '마조네 자켓 후기', '갓생 직장인 추천', '사무직 브이로그', '언박싱 브이로그', '30대 여자 출근룩 추천', '베통 소금빵 후기', '직장인 출근룩 코디', '여자 출근룩 일주일']",https://i.ytimg.com/vi/UKcsuq-Bhns/hqdefault.jpg
GPVSpoGet_A,22,UCZB8FKm68UQPGWKebOel4Pw,도쿄 어학교 방과후 일상 브이로그,164022,4278,152,2025-03-08T13:00:22Z,411,[],https://i.ytimg.com/vi/GPVSpoGet_A/hqdefault.jpg
Mz6PeZUGNNM,22,UCnz0ghEwEpUcFR-ESkfKXEg,"AI 블로그 글쓰기로 월 3천 버는 부업 블로거의 실제 화면 공개! (초간단, 초보가능🔥) 에드센스 승인부터 자동 글쓰기까지 복사 + 붙여넣기!!｜챗봇 무료 배포합니다~받아가세요!",67502,4300,2411,2025-03-11T09:00:26Z,955,"['온라인쇼핑몰', '온라인 셀러', '직장인 투잡', '챗gpt', '온라인사업', '일본구매대행', '블로그', '중국구매대행', '전업', '해외 구매대행', 'GPTs', '직장인 부업', '노하우', '창업', '돈버는법', '투트랙', '직장인투잡', '부업', '온라인 사업', '자동화 부업', '온라인유통', '챗지피티', '일본 구매대행', '온라인셀러', '매출', '주부부업', '애드센스', '1인사업가', '구매대행', '구매대행성공하는법', '챗봇', '애드센스수익화', '온라인비즈니스', 'ChatGPT', '온라인 쇼핑몰', '해외구매대행', '중국 구매대행', '온꿈사', '직장인부업']",https://i.ytimg.com/vi/Mz6PeZUGNNM/hqdefault.jpg
CyBomozFqaE,22,UCDSj40X9FFUAnx1nv7gQhcA,"""하루 15분 챗GPT로 글 만들고 월 150만원 넘게 들어와요"" 돈 없고 시간 없는 직장인이 확실하게 부업으로 돈 버는 방법 (아나브)",464263,10584,702,2025-02-20T22:00:09Z,1859,"['부동산강의', '챗gpt', '월급쟁이부자들', '너나위', '재테크', '블로그부업', '월부닷컴', '블로그글쓰기', '아나브', '코크드림', '너바나', '10억달성', '구해줘월부', '월부', '부동산투자', '직장인부업']",https://i.ytimg.com/vi/CyBomozFqaE/hqdefault.jpg
rb26n09EThE,22,UCSfs2OeyOX0r5ZucDho8voQ,КУЛЬТУРНЫЙ ШОК КОРЕЙЦЕВ ОТ ПИТЕРА / ВПЕРВЫЕ ПРОБУЕМ ПИТЕРСКУЮ ШАВЕРМУ @paknikolay,71691,4789,696,2025-03-15T12:01:25Z,1578,"['суп по-корейски', 'доставка еды в Корее', 'россия', 'рецепты', 'авто в корее', 'корейцы на русском', 'жизнь в корее', 'кимчи по-корейски', 'сеул', 'закуска по-корейски', 'эрмитаж', 'корея влог', 'работа в корее', 'готовим дома', 'мукбанг', 'корейская еда', 'корея', 'асмр', 'авто из кореи', 'путешествия', 'корейцы в москве', 'кпоп', 'вся корея', 'корейские блюда', 'корейская кухня', 'дорамы', 'питер', 'еда', 'корейцы', 'уличная еда', 'виктория ким', 'москва', 'дружба с корейцем', 'николай корея', 'фуд блогер', 'айдолы в Корее', 'nick park', 'корейские парни', 'корейцывроссии', 'новости кореи', 'еда в корее', 'кукинг']",https://i.ytimg.com/vi/rb26n09EThE/hqdefault.jpg
ESw0aKi8elE,22,UConnM5zwOP9vG_LPTYbRsAg,THĂM NGÀN - TẬP 4: Thử Thách 2 Ngày 2 Đêm Bán Nước Bartender Dạo | Trải Nghiệm Nghề Nghiệp Tập 4,2630757,43829,1425,2025-03-01T11:00:11Z,5013,"['Bartender', 'Thử Thách 2 Ngày 2 Đêm Bán Nước Dạo', 'THĂM NGÀN Bartender Dạo', 'Thử Thách 2 Ngày Bán Nước Dạo', 'Bartender Dạo', 'Tập 4', 'LAM', 'Thử Thách Trải Nghiệm Nghề Nghiệp Tập 4', 'Lâm', 'Trải Nghiệm Nghề Nghiệp Bán Nước Dạo', 'lamvlog', 'Lâm Vlog', 'Bán Nước Dạo', 'Thử Thách Bán Nước Dạo', '2 Ngày 2 Đêm', 'Trải Nghiệm Bartender', 'Thử Thách Trải Nghiệm Bartender', 'Trải Nghiệm Nghề Nghiệp', 'THĂM NGÀN', 'THĂM NGÀN TẬP 4', 'Lam Vlog', 'Thử Thách Trải Nghiệm Nghề Nghiệp', 'Trải Nghiệm Nghề Nghiệp Tập 4', 'Thử Thách']",https://i.ytimg.com/vi/ESw0aKi8elE/hqdefault.jpg
YDgcPCnLh0U,23,UCJN09npM6f8THcvpiiqlubw,승부조작이 어려운 이유 ㅋㅋ,6235439,99206,449,2025-03-11T22:40:00Z,56,[],https://i.ytimg.com/vi/YDgcPCnLh0U/hqdefault.jpg
suMkcimMsD0,23,UCF24NMvY6K0wUUaRR2jscQA,초심자의 행운은 강력하다,4429927,92048,371,2025-03-13T07:00:42Z,55,['6'],https://i.ytimg.com/vi/suMkcimMsD0/hqdefault.jpg
4Lfb3ciwA3I,23,UCC38K-xXW3mAdm-EKNIWc4g,서열 정리하는 애순 #폭싹속았수다,2587860,50368,596,2025-03-15T04:30:02Z,78,"['폭삭 속았수다', '넷플릭스', '박해준', '폭싹속았수다', '폭싹 속았수다 2막', '박보검', '아이유', '폭싹 속았수다', '폭싹 속았수다 5회', '폭싹 속았수다 몰아보기', '문소리', '염혜란', '폭싹 속았수다 줄거리']",https://i.ytimg.com/vi/4Lfb3ciwA3I/hqdefault.jpg
G96BUl_KVgQ,23,UCZPr7AOucG3JRPfmACqWbrw,김구라 때문에 방송 중 찐으로 빡친 케이윌,2258820,30590,5077,2025-03-16T04:00:14Z,56,"['케이윌', '라디오스타']",https://i.ytimg.com/vi/G96BUl_KVgQ/hqdefault.jpg
BIk7aIeKxAM,23,UC8pqfCpRwtOeVG3lfvlkb9w,축가 불러줬는데 입금 안 한 이수근ㅋㅋㅋ #shorts #아는형님,2642693,42452,501,2025-03-14T12:09:00Z,51,"['이수근', '강호동', '김희철', '서장훈', 'shorts', '민경훈', '아는형님']",https://i.ytimg.com/vi/BIk7aIeKxAM/hqdefault.jpg
yScjSSkGwgk,23,UCjuETo87rYkh1OYfq8mUeIA,코로나로 격리할 때 이민정에게 실망한 이병헌 #이병헌 #유재석 #양세찬 #이민정,2355468,36938,702,2025-03-15T04:34:22Z,41,[],https://i.ytimg.com/vi/yScjSSkGwgk/hqdefault.jpg
6-SAkG0NkDI,23,UCfn4ZZuQHGkNg8PZtNNRIIg,키 작은 의사한테 키는 유전이냐고 묻는다면? #shorts #아는형님,1646619,22381,1259,2025-03-17T03:11:00Z,32,"['이상민', '강호동', '이수근', '김희철', '서장훈', 'shorts', '김영철', '민경훈', '아는형님']",https://i.ytimg.com/vi/6-SAkG0NkDI/hqdefault.jpg
stIRon8YPeQ,23,UCmV0FwFQrNlNgxFKFu7MReg,[떡잎부터 달랐던 주세요 아들] #shorts,3244152,91948,1170,2025-03-08T23:56:04Z,59,"['주안이', '손준호절약', '영재아들', '육아', '개웃긴', '마리앙투아네트', '웃음', '절약', '애기', '성악', '명문대', 'shortsvideo', '손주안', '영재발굴', 'shorts', '엘리자벳', '똑똑한', '소프라노', '서울대', '영재', '김소현아들', '위키드', '중딩', '뮤지컬배우김소현', '오페라의유령', '어린이', 'shortsfunny', '전참시', '주세요해봐', '뮤지컬배우손준호', '아들', '뮤지컬배우', '손준호', '김소현손준호', '주세요', '뮤지컬', '뮤지컬명성황후', '오마이베이비', '전참시김소현', '중학생', '아기', '웃긴', '김소현', '똑똑한아이', '부부', '명성황후', 'shortsfeed', '김소현손준호아들', '재미', 'IQ', '전참시손준호']",https://i.ytimg.com/vi/stIRon8YPeQ/hqdefault.jpg
CEbG3Gxbsrk,23,UCGCWLJIxhjAT7uN3ghhd2fw,50대 이모와 산에서?!,1845266,27773,136,2025-03-14T13:24:46Z,36,"['반전스토리', '웃긴썰', '황당한이야기', '레전드썰', '썰', 'fun', 'comedy', '웃긴이야기', '사연낭독', 'funny']",https://i.ytimg.com/vi/CEbG3Gxbsrk/hqdefault.jpg
G1iszjrZ9LY,23,UCQneAQzVX0H6XMc7ElhlFDQ,깨어나보니 20년뒤라면 어떤 기분이었을까요?,1999764,60994,405,2025-03-15T12:00:21Z,60,"['드라마', '코미디', '영화']",https://i.ytimg.com/vi/G1iszjrZ9LY/hqdefault.jpg
ElKqL0Rtdo8,23,UCKBuu5fcf-n8Ex45SRx5cwg,이웃들과 함께 살 때 피해를 주면 안 되는 이유 #snl코리아,2649145,76262,194,2025-03-14T01:03:00Z,48,[],https://i.ytimg.com/vi/ElKqL0Rtdo8/hqdefault.jpg
h9eKaEeCve4,23,UCg8iq1rK87jJLpVc24iRypQ,허름한 차림의 할머니가 명품매장 직원들 참교육,1522339,42032,145,2025-03-14T21:00:38Z,124,"['참교육', '썰']",https://i.ytimg.com/vi/h9eKaEeCve4/hqdefault.jpg
W2ljrB9l50s,23,UCzucXSFjhZb10mqjXHXTo5Q,친누나한테 커피포트로 뜨거운물 몰카 해보기ㅋㅋㅋㅋㅋ,1805722,49129,286,2025-03-14T14:56:54Z,16,['shorts'],https://i.ytimg.com/vi/W2ljrB9l50s/hqdefault.jpg
kJ97mgCxauc,23,UCmlzLklGeKTkmy112ILwAwQ,위장 여사친과 진짜 여사친 차이,2541190,50827,206,2025-03-13T10:30:30Z,60,"['스케치코미디', '유머', '재밌는동영상', '웃긴영상', '예상치못한필름']",https://i.ytimg.com/vi/kJ97mgCxauc/hqdefault.jpg
dFg-pn7NrUA,23,UC3dOqtgCdsS2tFKIUNsJDxw,억척스런 아줌마가 되어버린 문학소녀 애순이 #폭싹속았수다 #박보검 #아이유,2087555,34497,390,2025-03-14T17:33:03Z,59,"['넷플릭스', '드라마', '폭싹속았수다', '박보검', '아이유', '문소리']",https://i.ytimg.com/vi/dFg-pn7NrUA/hqdefault.jpg
5RmR3JwqUPU,23,UCBP9m4-77BpUCPX14sPaItw,세계 1위 부자 엄마가 1억으로 하루를!?,1492224,56136,271,2025-03-16T03:00:04Z,60,"[""world's richest"", '호날두', '엄마', '경쟁자', '절약', '상황극', '설날', '우기유니 부자', '고순호', '레이디액션', '창스보이', 'Iron Man', 'Marvel', 'rich guy', '키득가득', '1억', '학교', '일론 머스크', ""world's rich"", '1억의행복', '미스터 비스트', 'trump', 'Instagram', 'rich man', '우기유니 부자의삶', '코미디', '개그콘서트', '끼발산', '나눔', '라이벌', '세계2위부자', 'rich people', 'BTS', '아들', '우기유니', 'Bill Gates', '아빠', 'MrBeast', '김병욱', '부자', '개그맨', 'Elon Musk', 'Mark Zuckerberg', '서카', '낭만박상환', '세계부자1위', '유머짤', '급식왕', '할아버지', '부자의삶', 'Burberry Hills', 'K-pop', '사랑', '첫사랑', '테슬라', '유머', '트럼프', 'Tesla', '세벳돈', '비서', 'life of the rich', 'Disneyland', '짝사랑', '가족', '임선양', '이창윤', '세계1위', '만원의행복', '빌게이츠', '세계1위부자', '아버지', '1위부자', '손님']",https://i.ytimg.com/vi/5RmR3JwqUPU/hqdefault.jpg
5ycknwH_AX4,23,UCeFCPQuMsLsMoJ0EO1Xm7Kw,김창옥 싸가지 없는 남편때문에 고민 8편 #위로 #명언 #동기부여 #삶의지혜 #인생조언 #성공 #감동 #인생명언 #자기개발 #자기계발 #행복 #인간관계,2597344,56869,577,2025-03-13T07:30:03Z,41,"['마인드셋', '김창옥쇼', '처세', '명언', '어록', '시니어', '지혜', '처세술', '노년', '멘탈', '성공', '자기계발', '격언', '특징', '70대', '철학', '법륜스님', '위로', '부처님', '공자', '노자', '석가모니', '멘탈강화', '사춘기', '노후', '소통', '인생조언', '법정스님', '조언', '인간관계', '50대', '김창옥', '3가지', '맹자', '인생후반전', '행복', '나이가들면', '대화', '대처법', '장자', '방법', '60대', '자기개발', '동기부여', '성철스님', '감동', '삶의지혜', '40대', '순자', '강연', '갱년기', '80대', '묵자', '법상스님', '인생명언', '나이들수록']",https://i.ytimg.com/vi/5ycknwH_AX4/hqdefault.jpg
NirksZiivZk,23,UC71TbR88ZOAsa8-JG3UD3pw,마녀사냥에 논리를 곁들이면,1833801,57531,1212,2025-03-15T01:00:19Z,60,[],https://i.ytimg.com/vi/NirksZiivZk/hqdefault.jpg
-KV-yTK0GXA,23,UCKQNDrIaRCPAwFEoZQAt73g,영화관에서 커플 사이에 끼게 된다면?ㅋㅋ,1497372,0,101,2025-03-14T09:17:00Z,17,[],https://i.ytimg.com/vi/-KV-yTK0GXA/hqdefault.jpg
s0405LQt_Os,23,UCLvk7dfQZRLieDesCF232sg,뭐가 죄송해요 나랏일 하시는데 ㅎ,1954803,35089,91,2025-03-14T06:00:29Z,60,"['재밌는영상', '스케치코미디', '유머', '개그', '코미디', '공감', '예능']",https://i.ytimg.com/vi/s0405LQt_Os/hqdefault.jpg
EUL84jzyYxA,23,UCAVFRIdu3yhXROEdeUOzVCw,이제는 시어머니 머리위 애순이 #폭싹속았수다,2137333,52667,544,2025-03-15T02:35:00Z,60,"['kdrama', '드라마', '폭싹속았수다', '애순이', '먹방', '박보검', 'park bogum', 'iu', 'idol', 'Park Bo Gum', 'lee ji eun', '아이유', '폭싹 속았수다', '문소리', '폭싹', '폭싹 속앗수다', '아이유 박보검', 'korea drama', '넷플릭스', '이지은', '애순', '관식 애순', 'When Life Gives You Tangerines', '관식애순', 'asmr', '애순관식']",https://i.ytimg.com/vi/EUL84jzyYxA/hqdefault.jpg
WGLUqeWU3zo,23,UCejeuL7B6s8UpsNaYWWzeEQ,유부남과 캡틴 아메리카,7454408,206354,3604,2025-03-08T03:00:21Z,93,"['스케치코미디', 'meme', '드라마', '미남재형', 'mufasa', 'food', '영화', 'lifestyle', 'shorts']",https://i.ytimg.com/vi/WGLUqeWU3zo/hqdefault.jpg
gvd96gxpzhA,23,UCWwK-ls7Cr4g_ctG15seTeQ,피할 수 없으니 그냥 즐기는 자들 #뉴토피아,2503133,63368,235,2025-03-12T23:00:41Z,59,"['우원박', '블랙핑크', 'K-drama', '지수', 'kdrama', '한국드라마', '드라마', '블랙핑크지수', '박정민', '쇼츠', '뉴토피아', '블핑지수', '쿠플', 'Shorts', '쿠팡플레이', '옛날드라마']",https://i.ytimg.com/vi/gvd96gxpzhA/hqdefault.jpg
duUQnQ9c910,23,UCQxgH6bT9P3bOVRwXgEHyjA,ห๊ะ #funny #comedy #fun,944189,3898,5,2025-03-14T03:09:40Z,10,[],https://i.ytimg.com/vi/duUQnQ9c910/hqdefault.jpg
AzUGZSh32PI,23,UCPrErKfV-Y9BNYhli1b7ACw,대학가기 싫어지는 동네아저씨 조언,1148724,10914,398,2025-03-16T08:45:01Z,59,[],https://i.ytimg.com/vi/AzUGZSh32PI/hqdefault.jpg
wKFf7p0M4Ro,23,UCz58yrNG8TP1HIm1NlB5z6Q,foxter e Max #cenas #filmes,17215952,308448,0,2025-03-11T02:29:48Z,60,[],https://i.ytimg.com/vi/wKFf7p0M4Ro/hqdefault.jpg
pkaOUBN48FQ,23,UCWJcyi-Rpll9CZ1MFS9OWwg,신호위반 차량 참교육하는 법 #shorts,1771940,39648,2061,2025-03-14T10:10:01Z,51,"['블랙박스레전드', '신호위반벌금', '블랙박스', '교양', '신호위반차량', '상습신호위반', '한블리레전드', '참교육', '신호위반블랙박스', '운전참교육', '한블리신호위반', '한블리', '한문철의블랙박스리뷰']",https://i.ytimg.com/vi/pkaOUBN48FQ/hqdefault.jpg
ywh0mHYhMfU,23,UCw_-4vndea_ySgEIc7dTvdg,역대급 케미의 다비치 개그듀오 #유재석 #유연석 #강민경,1772212,25052,256,2025-03-13T01:38:00Z,12,[],https://i.ytimg.com/vi/ywh0mHYhMfU/hqdefault.jpg
26Z8pqw6WDs,23,UCikSO7mSQl-lx3BJOBzqA8w,대전사람이 알려주는 한국을 빛낸 충청도 위인들 #신동엽 #정호철 #짠한형 #박영규 #오나라 #소유진 #빌런의나라,2518362,46163,1437,2025-03-12T09:00:03Z,91,[],https://i.ytimg.com/vi/26Z8pqw6WDs/hqdefault.jpg
Py74hWDaZnM,23,UCh9ssfhbHbALUevPJ2I-pIQ,없는 게 없다는 무도 근황 (feat.김수현),1473016,43318,574,2025-03-13T13:05:00Z,17,"['쇼츠', '유머', '김수현', 'shorts']",https://i.ytimg.com/vi/Py74hWDaZnM/hqdefault.jpg
LdKNtFX8wWA,23,UCA78q21_ylajHgElLPg44MA,평소 티를 안내지만 침대위에선 돌변하는 산다라박 #노빠꾸탁재훈 #산다라박 #shorts,1328606,17868,206,2025-03-14T18:22:26Z,60,[],https://i.ytimg.com/vi/LdKNtFX8wWA/hqdefault.jpg
exumJV8j2Xw,23,UCOOKj-kWvrsK8CDfHZTw9lw,단발병 즉시 치유,2100707,17888,412,2025-03-12T10:35:00Z,16,"['단발병', '먹방', '헤어', '토크쇼', 'idle', '전소연', '비비', '단발', '여자머리', '아이들', '큐브', '헤어스타일', '스타', '쏘리사', '소연', '여자아이들', '요리', '요리방', '쏘리사시즌2', 'pixid', '재계약', '스타요리방', 'Cooking', 'gidle', '쿡방']",https://i.ytimg.com/vi/exumJV8j2Xw/hqdefault.jpg
zunlwCxyECk,23,UCrxe-Msh2j6ICbfUaDJj81g,"윤석열은 풀어주고, 그럼 우리 초롱이 오빠는~!!",1256582,51328,1113,2025-03-14T08:01:27Z,24,"['윤석열', '심우정', '헌재', '지귀연', '헌법재판소', '석방']",https://i.ytimg.com/vi/zunlwCxyECk/hqdefault.jpg
8pw_HE-BZbw,23,UCtfgw7QCPegh43N8clibnCA,나의 작은 선행이 재앙이 되어 닥쳐올때 #블랙핑크 #지수 #뉴토피아,4495766,64667,1358,2025-03-09T08:30:04Z,72,"['블핑', '블랙핑크', 'JENNIE', 'LISA', '지수', '로제', 'ROSÉ', '리사', 'BLACKPINK', '제니', 'JISOO']",https://i.ytimg.com/vi/8pw_HE-BZbw/hqdefault.jpg
s9GaxyUFpsg,23,UCudU-KmGaP-4QFPtBpRuCIQ,해병대 고인물이 나타났다ㅋㅋㅋ #코미디빅리그,4363815,136884,461,2025-03-09T02:00:42Z,55,"['코미디 빅리그', '코빅 이정수', '코빅 최성민', '최성민', '박경호', '코미디빅리그', '코빅 레전드', '특전사', '코빅 다시보기', '무적해병', '쇼츠', '이정수', '코빅 박경호', 'tvN', '나의장사일지', '해병대', 'shorts', '코빅 나의장사일지']",https://i.ytimg.com/vi/s9GaxyUFpsg/hqdefault.jpg
zOhkxGSZB0E,23,UCc0pppYjqAOVmfGXMIROppw,비실이 배삼용.구봉서.송해#Shorts,687280,19944,129,2025-03-16T08:01:01Z,60,"['kbs', '유머', '구봉서', '그리운', '배삼용', '코미디', '추억', '송해', '7080']",https://i.ytimg.com/vi/zOhkxGSZB0E/hqdefault.jpg
q0GBbzqugPc,23,UC6woCAHfQvaEcsVGydmG1tQ,로또로 계산할게요,1395506,42922,658,2025-03-14T14:14:12Z,59,['like'],https://i.ytimg.com/vi/q0GBbzqugPc/hqdefault.jpg
n_F25Tm-thI,23,UC_cYSffBupk_VwjPmmhLjCw,한강에서 장사로 살아남는 법,1071731,25791,173,2025-03-15T09:00:55Z,60,[],https://i.ytimg.com/vi/n_F25Tm-thI/hqdefault.jpg
z8-t5vsEkbk,23,UCzsI83uQ4rrFk8a4cYggkcQ,이병헌이 집 밖에 안 나가는 이유,1143111,12370,187,2025-03-16T02:00:48Z,60,"['핑계고', 'shorts', '이병헌']",https://i.ytimg.com/vi/z8-t5vsEkbk/hqdefault.jpg
TPhKOJN-TIM,23,UCMMx5jGFIQn8UNBg8sGvpmQ,이진들에게는 아무도 대답하지 않는 이유,2450302,46690,122,2025-03-11T09:30:11Z,58,"['드립', '스케치코미디', '개그', '웃긴영상', '숏박스', '코미디', '예능', '쇼츠', '숏무비', 'shorts', '숏폼']",https://i.ytimg.com/vi/TPhKOJN-TIM/hqdefault.jpg
BHOeIrpUbVw,23,UCtpDRkcbDWigQ3VhTCv0Xjw,견우직녀도 울고 갈 애순이커플,2980031,61395,468,2025-03-10T01:00:06Z,43,"['넷플릭스', '박보검', '아이유', '폭싹속았수다']",https://i.ytimg.com/vi/BHOeIrpUbVw/hqdefault.jpg
1iB_v3hH818,23,UCc73UrF2glN2L4ycZJWCLkg,선수 차별하는 빛나리 심판ㅋㅋ,1267530,14774,23,2025-03-13T12:46:42Z,36,[],https://i.ytimg.com/vi/1iB_v3hH818/hqdefault.jpg
ITjjLCCtEAM,23,UCy6X4RYTjGnrQQpwC6xQG9g,한국인의 겸손함에 충격먹은 외국인들,3456068,100234,488,2025-03-08T23:00:12Z,59,['2'],https://i.ytimg.com/vi/ITjjLCCtEAM/hqdefault.jpg
AafbLWtoQ8U,23,UCEllsk9BsIsvnBO3oYYb9JA,재벌3세가 훈련소에서 밥 먹을 때 #군대 #전우 #군검사도베르만,4365896,76947,1250,2025-03-08T00:00:07Z,38,[],https://i.ytimg.com/vi/AafbLWtoQ8U/hqdefault.jpg
